69	240	The criteria appropriate for recognising self-perceived gender in one context , such as marriage , may not be appropriate in another , such as competitive sport . 	NAN	NAN	NAN	0.4	NAN
69	241	33 . 	NAN	NAN	NAN	0.4	NAN
69	242	Stated very shortly , this is the setting for the legal issues arising on this appeal , to which I now turn . 	NAN	NAN	NAN	0.4	NAN
69	243	Gender and marriage : part of a wider problem 34 . 	NAN	NAN	NAN	0.4	NAN
69	244	My Lords , 	NAN	NAN	NAN	0.4	NAN
69	245	I am profoundly conscious of the humanitarian considerations underlying Mrs Bellinger 's claim . 	NAN	NAN	NAN	0.4	NAN
69	246	Much suffering is involved for those afflicted with gender identity disorder . 	NAN	NAN	NAN	0.4	NAN
69	247	Mrs Bellinger and others similarly placed do not undergo prolonged and painful surgery unless their turmoil is such that they can not otherwise live with themselves . 	NAN	NAN	NAN	0.4	NAN
69	248	Non-recognition of their reassigned gender can cause them acute distress . 	NAN	NAN	NAN	0.4	NAN
69	249	I have this very much in mind . 	NAN	NAN	NAN	0.4	NAN
69	250	35 . 	NAN	NAN	NAN	0.4	NAN
69	251	I also have in mind that increasingly , in the more compassionate times in which we live , there is an international trend towards recognising gender reassignment and not condemning post-operative transsexual people to live in what was aptly described by the European Court of Human Rights in the Goodwin case as an intermediate zone , not quite one gender or the other . 	NAN	NAN	NAN	0.4	NAN
69	252	And in this country gender reassignment has already received legal recognition for some purposes , for example , for the purpose of the discrimination legislation , in section 2A of the Sex Discrimination Act 1975 . 	NAN	NAN	NAN	0.4	NAN
69	253	This section was introduced into the statute by the Sexual Discrimination -LRB- Gender Re-assignment -RRB- Regulations 1999 -LRB- SI 1999/1102 -RRB- . 	NAN	NAN	NAN	0.4	NAN
69	254	36 . 	NAN	NAN	NAN	0.4	NAN
69	255	Despite this , I am firmly of the view that your Lordships ' House , sitting in its judicial capacity , ought not to accede to the submissions made on behalf of Mrs Bellinger . 	NAN	NAN	NAN	0.4	NAN
69	256	Recognition of Mrs Bellinger as female for the purposes of section 11 -LRB- c -RRB- of the Matrimonial Causes Act 1973 would necessitate giving the expressions ` male ' and ` female ' in that Act a novel , extended meaning : that a person may be born with one sex but later become , or become regarded as , a person of the opposite sex . 	NAN	NAN	NAN	0.4	NAN
69	257	37 . 	NAN	NAN	NAN	0.4	NAN
69	258	This would represent a major change in the law , having far reaching ramifications . 	NAN	NAN	NAN	0.4	NAN
69	259	It raises issues whose solution calls for extensive enquiry and the widest public consultation and discussion . 	NAN	NAN	NAN	0.4	NAN
69	260	Questions of social policy and administrative feasibility arise at several points , and their interaction has to be evaluated and balanced . 	NAN	NAN	NAN	0.4	NAN
69	261	The issues are altogether ill-suited for determination by courts and court procedures . 	NAN	NAN	NAN	0.4	NAN
69	262	They are pre-eminently a matter for Parliament , the more especially when the government , in unequivocal terms , has already announced its intention to introduce comprehensive primary legislation on this difficult and sensitive subject . 	NAN	NAN	NAN	0.4	NAN
69	263	Given this latter circumstance , intervention by the courts would be peculiarly inappropriate when the change being sought in the law raises issues such as the following . 	NAN	NAN	NAN	0.4	NAN
69	264	39 . 	NAN	NAN	NAN	0.4	NAN
69	265	First , much uncertainty surrounds the circumstances in which gender reassignment should be recognised for the purposes of marriage . 	NAN	NAN	NAN	0.4	NAN
69	266	The present case concerns one individual and her particular condition and circumstances . 	NAN	NAN	NAN	0.4	NAN
69	267	Although some of the evidence produced is of a general nature , the evidence before the House is focused on the facts of this case . 	NAN	NAN	NAN	0.4	NAN
69	268	So were the arguments . 	NAN	NAN	NAN	0.4	NAN
69	269	In particular , Miss Scriven QC submitted that wherever the line marking the transition from one sex to the other is to be drawn , Mrs Bellinger is on the reassigned gender side of the line . 	NAN	NAN	NAN	0.4	NAN
69	270	40 . 	NAN	NAN	NAN	0.5	NAN
69	271	I do not consider this would be a proper or , indeed , a responsible basis on which to change the law . 	NAN	NAN	NAN	0.5	NAN
69	272	Surgical intervention takes many forms and , for a variety of reasons , is undertaken by different people to different extents . 	NAN	NAN	NAN	0.5	NAN
69	273	For men it may mean castration or inversion of the penis to create a false vagina . 	NAN	NAN	NAN	0.5	NAN
69	274	For women it may mean a mastectomy , hysterectomy , or creation of a false penis by phalloplasty . 	NAN	NAN	NAN	0.5	NAN
69	275	There seems to be no ` standard ' operation or recognised definition of the outcome of completed surgery . 	NAN	NAN	NAN	0.5	NAN
69	276	Today the case before the House concerns Mrs Bellinger . 	NAN	NAN	NAN	0.5	NAN
69	277	Tomorrow 's case in the High Court will relate to a transsexual person who has been able to undergo a less extensive course of surgery . 	NAN	NAN	NAN	0.5	NAN
69	278	The following week will be the case of a transsexual person who has undergone hormonal treatment but who , for medical reasons , has not been able to undergo any surgery . 	NAN	NAN	NAN	0.5	NAN
69	279	Then there will be a transsexual person who is medically able to undergo all or part of the surgery but who does not wish to do so . 	NAN	NAN	NAN	0.5	NAN
69	280	By what criteria are cases such as these to be decided ? 	NAN	NAN	NAN	0.5	NAN
69	281	41 . 	NAN	NAN	NAN	0.5	NAN
69	282	But the problem is more fundamental than this . 	NAN	NAN	NAN	0.5	NAN
69	283	It is questionable whether the successful completion of some sort of surgical intervention should be an essential prerequisite to the recognition of gender reassignment . 	NAN	NAN	NAN	0.5	NAN
69	284	If it were , individuals may find themselves coerced into major surgical operations they otherwise would not have . 	NAN	NAN	NAN	0.5	NAN
69	285	But the aim of the surgery is to make the individual feel more comfortable with his or her body , not to ` turn a man into a woman ' or vice versa . 	NAN	NAN	NAN	0.5	NAN
69	286	As one medical report has expressed it , a male to female transsexual person is no less a woman for not having had surgery , or any more a woman for having had it : see Secretary , Department of Social Security v SRA -LRB- 1993 -RRB- 118 ALR 467 , 477 . 	NAN	NAN	NAN	0.5	NAN
69	287	42 . 	NAN	NAN	NAN	0.5	NAN
69	288	These are deep waters . 	NAN	NAN	NAN	0.5	NAN
69	289	Plainly , there must be some objective , publicly available criteria by which gender reassignment is to be assessed . 	NAN	NAN	NAN	0.5	NAN
69	290	If possible the criteria should be capable of being applied readily so as to produce a reasonably clear answer . 	NAN	NAN	NAN	0.5	NAN
69	291	Parties proposing to enter into a marriage relationship need to know whether their marriage will be valid . 	NAN	NAN	NAN	0.5	NAN
69	292	Other people need to know whether a marriage was valid . 	NAN	NAN	NAN	0.5	NAN
69	293	Marriage has legal consequences in many directions : for instance , housing and residential security of tenure , social security benefits , citizenship and immigration , taxation , pensions , inheritance , life insurance policies , criminal law -LRB- bigamy -RRB- . 	NAN	NAN	NAN	0.5	NAN
69	294	There must be an adequate degree of certainty . 	NAN	NAN	NAN	0.5	NAN
69	295	Otherwise , as the majority of the Court of Appeal observed , the applicability of the law to an individual suffering from gender identity disorder would be in a state of complete confusion : see -LSB- 2002 -RSB- 2 WLR 411 , 435 , para 104 . 	NAN	NAN	NAN	0.5	NAN
69	296	43 . 	NAN	NAN	NAN	0.5	NAN
69	297	Your Lordships ' House is not in a position to decide where the demarcation line could sensibly or reasonably be drawn . 	NAN	NAN	NAN	0.5	NAN
69	298	Where this line should be drawn is far from self-evident . 	NAN	NAN	NAN	0.5	NAN
69	299	The antipodean decisions of Attorney-General v Otahuhu Family Court -LSB- 1995 -RSB- 1 NZLR 603 and Re Kevin -LRB- validity of marriage of transsexual -RRB- -LSB- 2001 -RSB- Fam CA 1074 and App . 	NAN	NAN	NAN	0.5	NAN
69	300	EA 97/2001 have not identified any clear , persuasive principle in this regard . 	NAN	NAN	NAN	0.5	NAN
69	301	Nor has the dissenting judgment of Thorpe LJ in the present case . 	NAN	NAN	NAN	0.5	NAN
69	302	Nor has the decision of the European Court of Human Rights in Goodwin v United Kingdom -LRB- 2002 -RRB- 35 EHRR 18 . 	NAN	NAN	NAN	0.5	NAN
69	303	Nor is there uniformity among the thirteen member states of the European Union which afford legal recognition to a transsexual person 's acquired gender . 	NAN	NAN	NAN	0.5	NAN
69	304	The pre-conditions for recognition vary considerably . 	NAN	NAN	NAN	0.5	NAN
69	305	44 . 	NAN	NAN	NAN	0.5	NAN
69	306	Further , the House is not in a position to give guidance on what other pre-conditions should be satisfied before legal recognition is given to a transsexual person 's acquired gender . 	NAN	NAN	NAN	0.5	NAN
69	307	Some member states of the European Union insist on the applicant being single or on existing marriages being dissolved . 	NAN	NAN	NAN	0.5	NAN
69	308	Some insist on the applicant being sterile . 	NAN	NAN	NAN	0.5	NAN
69	309	Questions arise about the practical mechanisms and procedures for obtaining recognition of acquired gender , and about the problem of people who ` revert ' to their original gender after a period in their new gender role . 	NAN	NAN	NAN	0.5	NAN
69	310	45 . 	NAN	NAN	NAN	0.5	NAN
69	311	Secondly , the recognition of gender reassignment for the purposes of marriage is part of a wider problem which should be considered as a whole and not dealt with in a piecemeal fashion . 	NAN	NAN	NAN	0.5	NAN
69	312	There should be a clear , coherent policy . 	NAN	NAN	NAN	0.5	NAN
69	313	The decision regarding recognition of gender reassignment for the purpose of marriage can not sensibly be made in isolation from a decision on the like problem in other areas where a distinction is drawn between people on the basis of gender . 	NAN	NAN	NAN	0.5	NAN
69	314	These areas include education , child care , occupational qualifications , criminal law -LRB- gender-specific offences -RRB- , prison regulations , sport , the needs of decency , and birth certificates . 	NAN	NAN	NAN	0.5	NAN
69	315	Birth certificates , indeed , are one of the matters of most concern to transsexual people , because birth certificates are frequently required as proof of identity or age or place of birth . 	NAN	NAN	NAN	0.5	NAN
69	316	When , and in what circumstances , should these certificates be capable of being reissued in a revised form which does not disclose that the person has undergone gender reassignment ? 	NAN	NAN	NAN	0.5	NAN
69	317	46 . 	NAN	NAN	NAN	0.5	NAN
69	318	Thirdly , even in the context of marriage , the present question raises wider issues . 	NAN	NAN	NAN	0.5	NAN
69	319	Marriage is an institution , or relationship , deeply embedded in the religious and social culture of this country . 	NAN	NAN	NAN	0.5	NAN
69	320	It is deeply embedded as a relationship between two persons of the opposite sex . 	NAN	NAN	NAN	0.5	NAN
69	321	There was a time when the reproductive functions of male and female were regarded as the primary raison d'être of marriage . 	NAN	NAN	NAN	0.5	NAN
69	322	The Church of England Book of Common Prayer of 1662 declared that the first cause for which matrimony was ordained was the ` procreation of children ' . 	NAN	NAN	NAN	0.5	NAN
69	323	For centuries this was proclaimed at innumerable marriage services . 	NAN	NAN	NAN	0.5	NAN
69	324	For a long time now the emphasis has been different . 	NAN	NAN	NAN	0.5	NAN
69	325	Variously expressed , there is much more emphasis now on the ` mutual society , help and comfort that the one ought to have of the other ' . 	NAN	NAN	NAN	0.5	NAN
69	326	47 . 	NAN	NAN	NAN	0.5	NAN
69	327	Against this background there are those who urge that the special relationship of marriage should not now be confined to persons of the opposite sex . 	NAN	NAN	NAN	0.5	NAN
69	328	It should be possible for persons of the same sex to marry . 	NAN	NAN	NAN	0.5	NAN
69	329	This , it is said , is the appropriate way to resolve problems such as those confronting Mrs Bellinger . 	NAN	NAN	NAN	0.5	NAN
69	330	48 . 	NAN	NAN	NAN	0.6	NAN
69	331	It hardly needs saying that this approach would involve a fundamental change in the traditional concept of marriage . 	NAN	NAN	NAN	0.6	NAN
69	332	Here again , this raises a question which ought to be considered as part of an overall review of the most appropriate way to deal with the difficulties confronting transsexual people . 	NAN	NAN	NAN	0.6	NAN
69	333	49 . 	NAN	NAN	NAN	0.6	NAN
69	334	For these reasons I would not make a declaration that the marriage celebrated between Mr and Mrs Bellinger in 1981 was valid . 	NAN	NAN	NAN	0.6	NAN
69	335	A change in the law as sought by Mrs Bellinger must be a matter for deliberation and decision by Parliament when the forthcoming Bill is introduced . 	NAN	NAN	NAN	0.6	NAN
69	336	Declaration of incompatibility 50 . 	NAN	NAN	NAN	0.6	NAN
69	337	Mrs Bellinger advanced a further , alternative claim for a declaration that in so far as section 11 -LRB- c -RRB- of the Matrimonial Causes Act 1973 makes no provision for the recognition of gender reassignment it is incompatible with articles 8 and 12 of the Convention . 	NAN	NAN	NAN	0.6	NAN
69	338	Her claim is advanced on the footing that , although she and Mr Bellinger celebrated their marriage long before the Human Rights Act 1998 came into force , and although the Goodwin decision dealt with the human rights position as at the date of the judgment -LRB- July 2002 -RRB- , the non-recognition of their ability to marry continues to have adverse practical effects . 	NAN	NAN	NAN	0.6	NAN
69	339	The statute continues to prevent them marrying each other . 	NAN	NAN	NAN	0.6	NAN
69	340	51 . 	NAN	NAN	NAN	0.6	NAN
69	341	Mr Sales advanced several arguments on why such a declaration should not be made . 	NAN	NAN	NAN	0.6	NAN
69	342	There is , he submitted , no present incompatibility between the statute and the Convention . 	NAN	NAN	NAN	0.6	NAN
69	343	The European Court of Human Rights , in its decision in Goodwin , envisaged that the government should have a reasonable period in which to amend domestic law on a principled and coherent basis . 	NAN	NAN	NAN	0.6	NAN
69	344	The court said it ` will be for the United Kingdom Government in due course to implement such measures as it considers appropriate to fulfil its obligations ' : see -LRB- 2002 -RRB- 35 EHRR 18 , 33 , paragraph 120 -LRB- emphasis added -RRB- . 	NAN	NAN	NAN	0.6	NAN
69	345	52 . 	NAN	NAN	NAN	0.6	NAN
69	346	I can not accept this submission . 	NAN	NAN	NAN	0.6	NAN
69	347	It may be that , echoing the language of the European Court of Human Rights in Marckx v Belgium -LRB- 1979 -RRB- 2 EHRR 330 , 353 , para 58 , the principle of legal certainty dispenses the United Kingdom government from re-opening legal acts or situations which antedate the judgment in Goodwin . 	NAN	NAN	NAN	0.6	NAN
69	348	But that is not the present case . 	NAN	NAN	NAN	0.6	NAN
69	349	In the present case section 11 -LRB- c -RRB- of the Matrimonial Causes Act 1973 remains a continuing obstacle to Mr and Mrs Bellinger marrying each other . 	NAN	NAN	NAN	0.6	NAN
69	350	53 . 	NAN	NAN	NAN	0.6	NAN
69	351	It may also be that there are circumstances where maintaining an offending law in operation for a reasonable period pending enactment of corrective legislation is justifiable . 	NAN	NAN	NAN	0.6	NAN
69	352	An individual may not then be able , during the transitional period , to complain that his rights have been violated . 	NAN	NAN	NAN	0.6	NAN
69	353	The admissibility decision of the court in Walden v Liechtenstein -LRB- App no 33916/96 -RRB- is an example of this pragmatic approach to the practicalities of government . 	NAN	NAN	NAN	0.6	NAN
69	354	But the question now under consideration is different . 	NAN	NAN	NAN	0.6	NAN
69	355	It is more general . 	NAN	NAN	NAN	0.6	NAN
69	356	The question is whether non-recognition of gender reassignment for the purposes of marriage is compatible with articles 8 and 12 . 	NAN	NAN	NAN	0.6	NAN
69	357	The answer to this question is clear : it is not compatible . 	NAN	NAN	NAN	0.6	NAN
69	358	The European Court of Human Rights so found in July 2002 in Goodwin , and the government has so accepted . 	NAN	NAN	NAN	0.6	NAN
69	359	What was held to be incompatible in July 2002 has not now , for the purposes of section 4 , become compatible . 	NAN	NAN	NAN	0.6	NAN
69	360	The government 's announcement of forthcoming legislation has not had that effect , nor could it . 	NAN	NAN	NAN	0.6	NAN
69	361	That would make no sense . 	NAN	NAN	NAN	0.6	NAN
69	362	54 . 	NAN	NAN	NAN	0.6	NAN
69	363	Then Mr Sales submitted that a declaration of incompatibility would serve no useful purpose . 	NAN	NAN	NAN	0.6	NAN
69	364	A declaration of incompatibility triggers the ministerial powers to amend the offending legislation under the ` fast track ' procedures set out in section 10 and Schedule 2 of the Human Rights Act 1998 . 	NAN	NAN	NAN	0.6	NAN
69	365	But the minister 's powers have already been triggered in the present case under section 10 -LRB- 1 -RRB- -LRB- b -RRB- , by reason of the decisions of the European Court of Human Rights in the Goodwin case and the associated case of I v United Kingdom -LRB- App no. 25680/94 -RRB- . 	NAN	NAN	NAN	0.6	NAN
69	366	Further , the government has already announced its intention to bring forward primary legislation on this subject . 	NAN	NAN	NAN	0.6	NAN
69	367	For this reason also , counsel submitted , making a declaration of incompatibility would serve no useful purpose . 	NAN	NAN	NAN	0.6	NAN
69	368	55 . 	NAN	NAN	NAN	0.6	NAN
69	369	I am not persuaded by these submissions . 	NAN	NAN	NAN	0.6	NAN
69	370	If a provision of primary legislation is shown to be incompatible with a Convention right the court , in the exercise of its discretion , may make a declaration of incompatibility under section 4 of the Human Rights Act 1998 . 	NAN	NAN	NAN	0.6	NAN
69	371	In exercising this discretion the court will have regard to all the circumstances . 	NAN	NAN	NAN	0.6	NAN
69	372	In the present case the government has not sought to question the decision of the European Court of Human Rights in Goodwin . 	NAN	NAN	NAN	0.6	NAN
69	373	Indeed , it is committed to giving effect to that decision . 	NAN	NAN	NAN	0.6	NAN
69	374	Nevertheless , when proceedings are already before the House , it is desirable that in a case of such sensitivity this House , as the court of final appeal in this country , should formally record that the present state of statute law is incompatible with the Convention . 	NAN	NAN	NAN	0.6	NAN
69	375	I would therefore make a declaration of incompatibility as sought . 	NAN	NAN	NAN	0.6	NAN
69	376	I would otherwise dismiss this appeal . 	lord nicholls	self	outcome	0.6	NAN
69	377	------------- NEW JUDGE --------------- 	NAN	NAN	NAN	0.6	NAN
69	378	LORD HOPE OF CRAIGHEAD 	NAN	NAN	NAN	0.6	NAN
69	379	My Lords , 	NAN	NAN	NAN	0.6	NAN
69	380	56 . 	NAN	NAN	NAN	0.6	NAN
69	381	My noble and learned friend Lord Nicholls of Birkenhead has explained nature of the condition from which Mrs Bellinger has been suffering from as long as she can remember and the profound changes which she has undergone , both physically and socially , to give effect to her wish to live her life as a woman rather than as a man . 	lord hope	lord nicholls	partagr	0.6	NAN
69	382	Her courage and that of Mr Bellinger , who has supported her constantly throughout their marriage , deserve our respect and admiration . 	NAN	NAN	NAN	0.6	NAN
69	383	If there was a legitimate way of solving their problem and making the declaration which Mrs Bellinger seeks , I would of course wish to take it . 	NAN	NAN	NAN	0.6	NAN
69	384	But I agree with my noble and learned friend that the expressions `` male '' and `` female '' in section 11 -LRB- c -RRB- of the Matrimonial Causes Act 1973 are not capable of being given the extended meaning that would be needed to accommodate her case , and that we have no option but to dismiss this appeal . 	lord hope	all	NAN	0.6	NAN
69	384	But I agree with my noble and learned friend that the expressions `` male '' and `` female '' in section 11 -LRB- c -RRB- of the Matrimonial Causes Act 1973 are not capable of being given the extended meaning that would be needed to accommodate her case , and that we have no option but to dismiss this appeal . 	lord hope	self	NAN	0.6	NAN
69	385	57 . 	NAN	NAN	NAN	0.6	NAN
69	386	The essence of the problem , as I see it , lies in the impossibility of changing completely the sex which individuals acquire when they are born . 	NAN	NAN	NAN	0.6	NAN
69	387	A great deal can be done to remove the physical features of the sex from which the transsexual wishes to escape and to reproduce those of the sex which he or she wishes to acquire . 	NAN	NAN	NAN	0.6	NAN
69	388	The body can be altered to produce all the characteristics that the individual needs to feel comfortable , and there are no steps that can not be taken to adopt a way of life that will enable him or her to enter into a satisfactory and loving heterosexual relationship . 	NAN	NAN	NAN	0.6	NAN
69	389	But medical science is unable , in its present state , to complete the process . 	NAN	NAN	NAN	0.6	NAN
69	390	It can not turn a man into a woman or turn a woman into a man . 	NAN	NAN	NAN	0.7	NAN
69	391	That is not what the treatment seeks to do after all , although it is described as gender reassignment surgery . 	NAN	NAN	NAN	0.7	NAN
69	392	It is not just that the chromosomes that are present at birth are incapable of being changed . 	NAN	NAN	NAN	0.7	NAN
69	393	The surgery , however extensive and elaborate , can not supply all the equipment that would be needed for the patient to play the part which the sex to which he or she wishes to belong normally plays in having children . 	NAN	NAN	NAN	0.7	NAN
69	394	At best , what is provided is no more than an imitation of the more obvious parts of that equipment . 	NAN	NAN	NAN	0.7	NAN
69	395	Although it is often described as a sex change , the process is inevitably incomplete . 	NAN	NAN	NAN	0.7	NAN
69	396	A complete change of sex is , strictly speaking , unachievable . 	NAN	NAN	NAN	0.7	NAN
69	397	58 . 	NAN	NAN	NAN	0.7	NAN
69	398	It is tempting to regard the fact that a complete sex change is unachievable as a mere technicality when this is compared with everything else that can be achieved in the case of post-operative transsexuals . 	NAN	NAN	NAN	0.7	NAN
69	399	But the law of marriage exists in order to define the circumstances in which the public status that follows from a valid marriage may be acquired . 	NAN	NAN	NAN	0.7	NAN
69	400	There is much to be said for the view that the words `` male '' and `` female '' should each be given a single , clear meaning that can be applied uniformly in all cases . 	NAN	NAN	NAN	0.7	NAN
69	401	That was achieved by the decision in Corbett v Corbett -LSB- 1971 -RSB- P 83 , which pre-dated the re-enactment of section 1 -LRB- c -RRB- of the Nullity of Marriage Act 1971 in section 11 -LRB- c -RRB- of the 1973 Act . 	NAN	NAN	NAN	0.7	NAN
69	402	Any enlargement of the meaning of those words to accommodate the problems faced by transsexuals would raise questions of fact and degree which are avoided by the use of the words chosen by Parliament . 	NAN	NAN	NAN	0.7	NAN
69	403	59 . 	NAN	NAN	NAN	0.7	NAN
69	404	I do not overlook the fact that Mrs Bellinger 's consultant urologist , Michael Royle , declared in a letter dated 5 January 1999 that she underwent gender reassignment surgery on 21 February 1981 and that `` she is physically female . '' 	NAN	NAN	NAN	0.7	NAN
69	405	But it seems to me that this is an incomplete statement of the facts . 	NAN	NAN	NAN	0.7	NAN
69	406	The wording of section 11 -LRB- c -RRB- demands that they be subjected to a more rigorous assessment . 	NAN	NAN	NAN	0.7	NAN
69	407	In Secretary , Department of Social Security v SRA -LRB- 1993 -RRB- 118 ALR 467 it was held that the respondent , who was a pre-operative male to female transsexual , did not fall within the ordinary meaning of the word `` female '' as her anatomical sex and her psychological sex had not been harmonised . 	NAN	NAN	NAN	0.7	NAN
69	408	One of the medical reports referred to by Lockhart J in the Federal Court of Australia , at p 477 , explained very clearly what the surgery seeks to achieve , and what it can not do : `` Genetically , and anatomically she is a ` male ' , however , she dresses and behaves as a woman . 	NAN	NAN	NAN	0.7	NAN
69	409	She considers herself as a woman . 	NAN	NAN	NAN	0.7	NAN
69	410	It is not for me to decide what the court or the Department of Social Security chooses to consider someone - but I do not think of , and treat the respondent as a woman . 	NAN	NAN	NAN	0.7	NAN
69	411	The fact that she has not had surgery to me is irrelevant . 	NAN	NAN	NAN	0.7	NAN
69	412	The aim of the surgery is to make somebody feel more comfortable with their body , not to ` turn them into a woman ' . 	NAN	NAN	NAN	0.7	NAN
69	413	The surgery does not supply the patient with a uterus , nor with ovaries . 	NAN	NAN	NAN	0.7	NAN
69	414	It is purely and simply an attempt to allow the person 's body to approximate to how they feel within themselves . '' 	NAN	NAN	NAN	0.7	NAN
69	415	60 . 	NAN	NAN	NAN	0.7	NAN
69	416	Lockhart J said in the SRA case at p 480 that the common understanding of the words `` woman '' and female '' and the phrase `` opposite sex '' , which were ordinary English words , was a question of fact and that the crucial question was whether different conclusions were reasonably possible as to whether the facts or circumstances fell within their ordinary meaning . 	NAN	NAN	NAN	0.7	NAN
69	417	In Re Kevin -LRB- validity of marriage of transsexual -RRB- -LSB- 2001 -RSB- FamCA 1074 Chisholm J held that the ordinary contemporary meaning of the word `` man '' according to its Australian usage included post-operative female to male transsexuals , and that no good reasons had been shown why the ordinary meaning of the word should not apply in the context of marriage law : para 327 . 	NAN	NAN	NAN	0.7	NAN
69	418	He went on to say that there was no formulaic solution for determining the sex of an individual for this purpose , that all relevant factors had to be considered including the person 's biological and physical characteristics at birth , the person 's life experiences , the extent to which the person has functioned in society as a man or woman , any hormonal , surgical or other medical sex reassignment treatments the person has undergone and the consequences of such treatment and that it was clear from the Australian authorities that post-operative transsexuals will normally be members of their reassigned sex : paras 328-329 . 	NAN	NAN	NAN	0.7	NAN
69	419	He held that a marriage which `` Kevin '' had entered into with `` Jennifer '' on 21 August 1999 was a valid marriage under Australian law . 	NAN	NAN	NAN	0.7	NAN
69	420	61 . 	NAN	NAN	NAN	0.7	NAN
69	421	In Re Kevin -LRB- validity of marriage of transsexual -RRB- -LRB- unreported -RRB- Appeal No EA 97/2001 , 21 February 2003 , the Full Court of the Family Court of Australia , after a comprehensive review of the authorities including the decision of the Court of Appeal in this case -LRB- see -LSB- 2002 -RSB- 2 WLR 411 -RRB- , agreed with the approach of Chisholm J . 	NAN	NAN	NAN	0.7	NAN
69	422	The essence of that decision is to be found in the following paragraphs : `` 110 . 	NAN	NAN	NAN	0.7	NAN
69	423	The definition of ` marriage ' is essentially connected with the term ` man ' . 	NAN	NAN	NAN	0.7	NAN
69	424	In these circumstances , for the reasons stated by the trial judge as amplified by our reasons that appear subsequently , we take the view that the words ` marriage ' and ` man ' are not technical terms and should be given their ordinary contemporary meaning in the context of the Marriage Act . 	lord hope	all	partagr	0.7	NAN
69	425	111 . 	NAN	NAN	NAN	0.7	NAN
69	426	In our view , it thus becomes a question of fact as to what the contemporary , everyday meanings of the words ` marriage ' and ` man ' are respectively . 	NAN	NAN	NAN	0.7	NAN
69	427	112 . 	NAN	NAN	NAN	0.7	NAN
69	428	It is then a question of law for this court to determine whether , on the facts found by the trial judge , it was open to him to reach the conclusion that he did , namely that at the relevant time , Kevin was a man and that the marriage was therefore valid . 	NAN	NAN	NAN	0.7	NAN
69	429	As it was in SRA -LRB- supra -RRB- so , too , it is that the answer to that question is ` at the heart of the present case ' . '' 	NAN	NAN	NAN	0.7	NAN
69	430	62 . 	NAN	NAN	NAN	0.7	NAN
69	431	I need hardly say that I entirely agree with the Australian judges that the words `` male '' and `` female '' in section 11 -LRB- c -RRB- of the 1973 Act , which is the provision with which we are faced in this case , are not technical terms and that they must be given their ordinary , everyday meaning in the English language . 	NAN	NAN	NAN	0.7	NAN
69	432	But no evidence was placed before us to suggest that in contemporary usage in this country , on whichever date one might wish to select - 23 May 1973 when the 1973 Act was enacted , 2 May 1981 when Mr and Mrs Bellinger entered into their marriage ceremony or the date of this judgment , these words can be taken to include post-operative transsexual persons . 	NAN	NAN	NAN	0.7	NAN
69	433	The definition of `` male '' in the New Shorter Oxford English Dictionary -LRB- 1993 -RRB- tells us that its primary meaning when used as an adjective is `` of , pertaining to , or designating the sex which can beget offspring '' . 	NAN	NAN	NAN	0.7	NAN
69	434	No mention is made anywhere in the extended definition of the word of transsexual persons . 	NAN	NAN	NAN	0.7	NAN
69	435	The word `` transsexual '' is defined as `` having the physical characteristics of one sex but a strong and persistent desire to belong to the other . '' 	NAN	NAN	NAN	0.7	NAN
69	436	I see no escape from the conclusion that these definitions , with which the decision in Corbett v Corbett -LSB- 1971 -RSB- P 83 and the views of the majority in the Court of Appeal in this case are consistent , are both complete and accurate . 	NAN	NAN	NAN	0.7	NAN
69	437	The fact is that the ordinary meaning of the word `` male '' is incapable , without more , of accommodating the transsexual person within its scope . 	NAN	NAN	NAN	0.7	NAN
69	438	The Australian cases show that a distinction has to be drawn , even according to the contemporary usage of the word in Australia , between pre-operative and post-operative transsexuals . 	NAN	NAN	NAN	0.7	NAN
69	439	Distinctions of that kind raise questions of fact and degree which are absent from the ordinary meaning of the word `` male '' in this country . 	NAN	NAN	NAN	0.7	NAN
69	440	Any attempt to enlarge its meaning would be bound to lead to difficulty , as there is no single agreed criterion by which it could be determined whether or not a transsexual was sufficiently `` male '' for the purpose of entering into a valid marriage ceremony . 	NAN	NAN	NAN	0.7	NAN
69	441	63 . 	NAN	NAN	NAN	0.7	NAN
69	442	In Goodwin v United Kingdom -LRB- 2002 -RRB- 35 EHRR 18 , 24 , paras 82-83 the European Court of Human Rights noted that it remains the case , as the court held in Sheffield and Horsham v United Kingdom -LRB- 1998 -RRB- 27 EHRR 163 , that a transsexual can not acquire all the biological characteristics of the assigned sex . 	NAN	NAN	NAN	0.7	NAN
69	443	It went on to say that it was not apparent in the light of increasingly sophisticated surgery and hormonal techniques that the chromosomal element , which is the principal unchanging biological aspect of gender identity , must inevitably take on decisive significance for the purpose of legal attribution of gender identity for post-operative transsexuals . 	NAN	NAN	NAN	0.7	NAN
69	444	So it was not persuaded that the state of medical science or scientific knowledge provided any determining argument as regards the legal recognition of transsexuals on grounds of social and legal policy . 	NAN	NAN	NAN	0.7	NAN
69	445	But this approach is not at all inconsistent with the view which I would take of the facts . 	NAN	NAN	NAN	0.7	NAN
69	446	The question which the court was asking itself was not whether the applicant , who was of the male sex when she was born , was now female . 	NAN	NAN	NAN	0.7	NAN
69	447	Post-operative transsexuals were assumed to fall into a distinct category . 	NAN	NAN	NAN	0.7	NAN
