2.21	32	157	136	28.5	hoffmann	""" So far as Mr. Parry-Jones ' point as to privilege is concerned , privilege , of course , is irrelevant when one is not concerned with judicial or quasi-judicial proceedings because , strictly speaking , privilege refers to a right to withhold from a court , or a tribunal exercising judicial functions , material which would otherwise be admissible in evidence ."	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.21	32	158	137	28.5	hoffmann	What we are concerned with here is the contractual duty of confidence , generally implied though sometimes expressed , between a solicitor and client .	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.21	32	159	138	28.5	hoffmann	Such a duty exists not only between solicitor and client , but , for example , between banker and customer , doctor and patient and accountant and client .	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.21	32	160	139	28.5	hoffmann	Such a duty of confidence is subject to , and overridden by , the duty of any party to that contract to comply with the law of the land .	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.21	32	161	140	28.5	hoffmann	"If it is the duty of such a party to a contract , whether at common law or under statute , to disclose in defined circumstances confidential information , then he must do so , and any express contract to the contrary would be illegal and void . """	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.21	32	163	141	29	hoffmann	Salmon LJ agreed .	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	1
2.21	32	165	142	30	hoffmann	One could hardly imagine a stronger Court of Appeal , but I am bound to say that I have difficulty with the reasoning .	FRAMING	NONE	NONE	NONE	NONE	0	0	1	0	0	0
2.21	32	166	143	30	hoffmann	It is not the case that LPP does no more than entitle the client to require his lawyer to withhold privileged documents in judicial or quasi-judicial proceedings , leaving the question of whether he may disclose them on other occasions to the implied duty of confidence .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.21	32	167	144	30	hoffmann	The policy of LPP requires that the client should be secure in the knowledge that protected documents and information will not be disclosed at all .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.21	32	168	145	30	hoffmann	The reasoning in the Parry-Jones case suggests that any statutory obligation to disclose documents will be construed as overriding the duty of confidence which constitutes the client 's only protection .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	1	0	0
2.21	32	169	146	30	hoffmann	In the present proceedings , however , it is accepted that the client is protected by LPP and that this can be overridden only by primary legislation containing express words or necessary implication .	FRAMING	6	NONE	NONE	NONE	0	0	0	0	0	0
2.21	32	171	147	31	hoffmann	It is unfortunate that the Court of Appeal was not referred to valuable judgments of the Supreme Court of New Zealand in Commissioner of Inland Revenue v West-Walker [ 1954 ] NZLR 191 , which reached the opposite conclusion in the context of a statutory power to require the production of documents and information for the purposes of the administration of the taxing statutes .	FRAMING	NONE	NONE	NONE	NONE	0	0	1	1	1	0
2.21	32	172	148	31	hoffmann	The New Zealand judges pointed out that LPP was not merely a rule of evidence but a substantive right founded on an important public policy .	BACKGROUND	NONE	NONE	NONE	NONE	0	0	1	0	0	0
2.21	32	174	149	32	hoffmann	This is not to say that on its facts the Parry-Jones case was wrongly decided .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	1	0	0
2.21	32	175	150	32	hoffmann	But I think that the true justification for the decision was not that Mr Parry-Jones 's clients had no LPP , or that their LPP had been overridden by the Law Society 's rules , but that the clients ' LPP was not being infringed .	FRAMING	NONE	NONE	NONE	NONE	0	1	0	0	0	0
2.21	32	176	151	32	hoffmann	The Law Society were not entitled to use information disclosed by the solicitor for any purpose other than the investigation .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.21	32	177	152	32	hoffmann	Otherwise the confidentiality of the clients had to be maintained .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.21	32	178	153	32	hoffmann	In my opinion , this limited disclosure did not breach the clients ' LPP or , to the extent that it technically did , was authorised by the Law Society 's statutory powers .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.21	32	179	154	32	hoffmann	It does not seem to me to fall within the same principle as a case in which disclosure is sought for a use which involves the information being made public or used against the person entitled to the privilege .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.21	32	181	155	33	hoffmann	In the light of the Parry-Jones case , it seems to me explicable that Parliament should wish to make it clear that even if the Court of Appeal was right in saying that the true basis for the client 's right to prevent his lawyer from disclosing documents concerned with obtaining legal advice to the tax authorities ( or any other non-judicial authorities ) was a duty of confidence rather than LPP , no such disclosure could be required under sections 20 ( 3 ) or 20A ( 1 ) without the client 's consent .	DISPOSAL	NONE	NONE	NONE	NONE	0	0	1	1	0	0
2.21	32	182	156	33	hoffmann	No such provision was of course required in the case of documents in the hands of the client himself , to which the duty of confidence was obviously irrelevant .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.21	32	183	157	33	hoffmann	Any protection to which such documents were entitled had to be based upon LPP and , so far as it existed , would be subject to the principle that it could be removed only by express language or necessary implication .	FRAMING	6	NONE	NONE	NONE	0	0	0	0	0	0
2.21	32	185	158	34	hoffmann	Mr Brennan showed us the debates on the provisions which become Schedule 6 of the 1976 Act in Standing Committee E and on Report in the House of Commons .	PROCEEDINGS	NONE	NONE	NONE	NONE	1	1	1	0	0	0
2.21	32	186	159	34	hoffmann	He did not submit that they contained any material sufficiently unambiguous to be admissible under the principle in Pepper v Hart [ 1993 ] AC 193 but he produced them to show that the question of LPP was brought to the attention of the House .	PROCEEDINGS	NONE	NONE	NONE	NONE	0	0	0	1	1	0
2.21	32	187	160	34	hoffmann	So it was , but I find no indication that the House was being told that the intention was to abolish or restrict it .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.21	32	188	161	34	hoffmann	On the contrary , the Chief Secretary to the Treasury ( Mr Joel Barnett ) , with the Solicitor-General ( Mr Peter Archer QC ) in attendance , said to the Standing Committee ( HC Debates ) 10 June 1976 , Vol VI , col 686 :	BACKGROUND	NONE	NONE	NONE	NONE	1	0	0	0	0	0
2.21	32	188	162	34.5	hoffmann	""" I should make it quite clear - even without my hon. and learned Friend sitting beside me - that the purpose of this part of the schedule is not to require privileged and confidential documents to be handed over to the Inland Revenue ."	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.21	32	189	163	34.5	hoffmann	"That is certainly not the intention . """	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.21	32	191	164	35	hoffmann	It is certainly true that some opposition amendments which were said to be intended to ensure that LPP was preserved were not accepted by the Government .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.21	32	192	165	35	hoffmann	But this was because they were thought ( rightly or wrongly ) either to go beyond the scope of LPP at common law or to be unnecessary .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.21	32	193	166	35	hoffmann	The Parliamentary material does not therefore assist in showing a clear intention to override a fundamental human right .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.21	32	195	167	36	hoffmann	I therefore do not think that the provisions upon which the revenue relies are sufficient to create a necessary implication that LPP was intended to be excluded .	DISPOSAL	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.21	32	196	168	36	hoffmann	This means that I respectfully think that the reasoning of Bingham LJ in R v Inland Revenue Commissioners , Ex p Taylor ( No. 2 ) ( 1990 ) 62 T.C. 578 , 593 - 594 was too broad .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	1	1	1
2.21	32	197	169	36	hoffmann	It suggests that because Mr Taylor was the taxpayer , any documents subject to LPP could have been demanded , whether the beneficiary of the LPP was the client or himself .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.21	32	198	170	36	hoffmann	In my opinion , Mr Taylor would have been entitled to refuse to produce documents inrespectof which he personally was entitled to LPP , such as legal advice from counsel about his own tax affairs .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.21	32	199	171	36	hoffmann	But , as in Parry-Jones v Law Society [ 1969 ] 1 Ch 1 , I do not suggest that the actual decision was wrong .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	1	1	0
2.21	32	200	172	36	hoffmann	In the Divisional Court the Inland Revenue accepted that , as the information was sought under section 20 ( 2 ) for the purpose of determining Mr Taylor 's own liability to tax , it could be used only for that purpose .	PROCEEDINGS	NONE	NONE	NONE	NONE	1	0	1	0	0	0
2.21	32	201	173	36	hoffmann	It could not , if subject to LPP , be used in connection with the tax liabilities of his clients .	PROCEEDINGS	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.21	32	202	174	36	hoffmann	Glidewell LJ ( at p 588 ) accepted this concession as correct and although he suggested that the revenue might make other use of a discovery that a particular document existed , I am not sure that this is right .	PROCEEDINGS	NONE	NONE	NONE	NONE	0	0	0	0	0	1
2.21	32	203	175	36	hoffmann	It is not necessary to decide the point , but I do not think that the Inland Revenue were entitled to use any information supplied by Mr Taylor for another purpose .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.21	32	204	176	36	hoffmann	In consequence , I do not think that the disclosure of the documents by Mr Taylor in confidence for the limited purpose of determining his own tax liability infringed any LPP vested in his clients .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.21	32	205	177	36	hoffmann	If I am wrong about this and technically it did , then I think that to that extent the statute can be construed as having authorised it .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.21	32	207	178	37	hoffmann	On the other hand , I respectfully think that the decision of Millett J on a similar point in Price Waterhouse v BCCI Holdings ( Luxembourg ) SA [ 1992 ] BCLC 583 was wrong .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	1	1	1
2.21	32	208	179	37	hoffmann	"The question was whether LPP could be overridden by a notice given by the Bank of England under section 39 of the Banking Act 1987 requiring production of documents which it "" may reasonably require for the performance of its functions under this Act "" ( section 39 ( 3 ) ) ."	BACKGROUND	NONE	NONE	NONE	NONE	1	1	0	0	0	0
2.21	32	209	180	37	hoffmann	"The Act contained no express language excluding LPP but section 39 ( 13 ) provided that the section should not "" compel the production by a barrister , advocate or solicitor of a document containing a privileged communication made by him or to him in that capacity . """	BACKGROUND	NONE	NONE	NONE	NONE	1	0	0	0	0	0
2.21	32	210	181	37	hoffmann	"Millett J said , at p 593 , that subsection ( 13 ) must be taken "" not only as making an exception to documents which may be required to be produced but also as marking the limits of that exception "" ."	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	1
2.21	32	211	182	37	hoffmann	"The judge remarked that it might seem strange that "" the Bank of England should be unable to compel the production of documents from the lawyer when it can compel their production from his client "" ."	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.21	32	212	183	37	hoffmann	I agree .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.21	32	213	184	37	hoffmann	"But I do not think that the judge 's answer , namely that "" Parliament was not concerned to protect the interests of the client but those of the lawyer "" is at all adequate ."	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.21	32	214	185	37	hoffmann	What are the interests of the lawyer ?	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.21	32	215	186	37	hoffmann	He has no interest in whether LPP is maintained or not .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.21	32	216	187	37	hoffmann	If the client chooses to divulge the information , there is nothing the lawyer can do about it .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.21	32	217	188	37	hoffmann	LPP is entirely in the interests of the client .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.21	32	218	189	37	hoffmann	For the reasons I have already given in connection with section 20 ( 1 ) of the 1970 Act , I do not think that the existence of subsection ( 13 ) was a sufficient ground for finding a necessary implication that LPP had been excluded .	DISPOSAL	7	NONE	NONE	NONE	1	1	0	0	0	0
2.21	32	220	190	38	hoffmann	The revenue say that it is important for them to have access to the taxpayer 's legal advice in those cases in which liability may turn upon the purpose with which he entered into a transaction or series of transactions .	PROCEEDINGS	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.21	32	221	191	38	hoffmann	This is particularly true of some of the anti-avoidance provisions .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.21	32	222	192	38	hoffmann	But there are many situations in both civil and criminal law in which liability depends upon the state of mind with which something was done .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.21	32	223	193	38	hoffmann	Apart from the exceptional case in which it appears that the client obtained legal advice for the purpose of enabling himself better to commit a crime ( R v Cox and Railton ( 1884 ) 14 QBD 153 ) this is not thought a sufficient reason for overriding LPP .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	1	1	0
2.21	32	224	194	38	hoffmann	The court must infer the purpose from the facts .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.21	32	226	195	39	hoffmann	It is of course open to Parliament , if it considers that the revenue require such powers , to enact them in unambiguous terms .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.21	32	227	196	39	hoffmann	But there is also the Human Rights Act 1998 to be borne in mind .	FRAMING	NONE	NONE	NONE	NONE	0	1	0	0	0	0
2.21	32	228	197	39	hoffmann	The appellants put forward an alternative submission that , if your Lordships agreed with the construction given to section 20 ( 1 ) by the Court of Appeal , you should make a declaration that it was incompatible with the right to privacy under article 8 of the Convention for the Protection of Human Rights and Fundamental Freedoms ( 1953 ) ( Cmd 8969 ) .	PROCEEDINGS	NONE	NONE	NONE	NONE	1	0	1	0	0	0
2.21	32	229	198	39	hoffmann	In the circumstances it is unnecessary for your Lordships to pronounce upon the point .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.21	32	230	199	39	hoffmann	It is however the case , as I have mentioned , that the European Court of Human Rights has said that LPP is a fundamental human right which can be invaded only in exceptional circumstances : see Foxley v United Kingdom ( 2001 ) 31 EHRR 25 p 647 , para 44 .	NONE	NONE	NONE	NONE	NONE	0	0	1	1	1	0
2.21	32	231	200	39	hoffmann	Mr Brennan said that the public interest in the collection of the revenue could provide the necessary justification but I very much doubt whether this is right .	DISPOSAL	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.21	32	232	201	39	hoffmann	Nor is it sufficient to say simply that the power is not used very often .	DISPOSAL	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.21	32	233	202	39	hoffmann	That is no consolation to the person against whom it is used .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.21	32	234	203	39	hoffmann	If new legislation is passed , it will have to be seen whether it is limited to cases in which the interference with LPP can be shown to have a legitimate aim which is necessary in a democratic society .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.21	32	236	204	40	hoffmann	I would allow the appeal and quash the notice .	DISPOSAL	8	NONE	3	NONE	0	0	0	0	0	0
2.21	32	238	205	40.5	hope	LORD HOPE OF CRAIGHEAD	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	1
2.21	32	239	206	40.5	hope	My Lords ,	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.21	32	241	207	41	hope	I have had the advantage of reading in draft the speeches of my noble and learned friends Lord Hoffmann and Lord Hobhouse of Woodborough .	TEXTUAL	NONE	NONE	NONE	hobhouse+hoffmann	0	0	0	0	0	1
2.21	32	242	208	41	hope	I agree with them and for the reasons which they have given I too would allow the appeal .	DISPOSAL	9	hobhouse+hoffmann	3	NONE	0	0	0	0	0	0
2.21	32	244	209	41.5	hobhouse	LORD HOBHOUSE OF WOODBOROUGH	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	1
2.21	32	245	210	41.5	hobhouse	My Lords ,	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.21	32	247	211	42	hobhouse	I agree that this appeal should be allowed .	DISPOSAL	10	NONE	3	NONE	0	0	0	0	0	0
2.21	32	248	212	42	hobhouse	The question to be decided falls within a very narrow compass and since this House is differing from unanimous decisions of the courts below I will shortly state in my own words my reasons for agreeing with the Opinion of my noble and learned friend Lord Hoffmann .	TEXTUAL	10	hoffmann	NONE	NONE	0	1	0	0	0	1
2.21	32	250	213	43	hobhouse	The question is one of statutory construction .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.21	32	251	214	43	hobhouse	It is now accepted for the purposes of this litigation that the documents inrespectof which the right to demand production remains in dispute contain or may contain information relevant to a tax liability to which Morgan Grenfell may be liable or its amount and that they are documents which are subject to legal professional privilege ( advice privilege ) which has not been waived .	PROCEEDINGS	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.21	32	252	215	43	hobhouse	It is likewise accepted that the character of the privilege is that described in the speech of Lord Taylor of Gosforth in your Lordships ' House in Reg v Derby Magistrates ' Court , ex parte ' B ' [ 1996 ] AC 487 : its character is absolute and -	PROCEEDINGS	NONE	NONE	NONE	NONE	0	0	0	1	1	1
2.21	32	253	216	43.5	hobhouse	".... if a balancing exercise was ever required in the case of legal professional privilege , it was performed once and for all in the 16th century , and since then has applied across the board in every case , irrespective of the client 's individual merits . """	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.21	32	254	217	43.5	hobhouse	( p .508 )	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.21	32	254	218	43.5	hobhouse	At the least , some and , more probably , all of these premises would benefit from further examination but they have not been the subject of argument on the present appeal .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.21	32	255	219	43.5	hobhouse	The question of construction is therefore whether the statute empowers the Revenue to require the delivery up to them of documents notwithstanding that they are covered by legal professional privilege .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.21	32	257	220	44	hobhouse	The next step in the legal analysis is also not disputed and was expressly adopted by the Court of Appeal .	PROCEEDINGS	NONE	NONE	NONE	NONE	0	0	1	0	0	0
2.21	32	258	221	44	hobhouse	The principle of statutory construction is succinctly stated in a quotation from the speech of Lord Hoffmann in ex parte Simms [ 2000 ] 2 AC 115 , at p .131 :	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	1	1	1
2.21	32	no match	222	44.5	hobhouse	""" Parliamentary sovereignty means that Parliament can , if it chooses , legislate contrary to fundamental principles of human rights . ... The constraints upon its exercise by Parliament are ultimately political , not legal ."	BACKGROUND	NONE	no match	no match	no match	0	0	0	0	0	0
2.21	32	260	223	44.5	hobhouse	But the principle of legality means that Parliament must squarely confront what it is doing and accept the political cost .	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.21	32	261	224	44.5	hobhouse	Fundamental rights cannot be overridden by general or ambiguous words .	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.21	32	262	225	44.5	hobhouse	This is because there is too great a risk that the full implications of their unqualified meaning may have passed unnoticed in the democratic process .	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.21	32	263	226	44.5	hobhouse	In the absence of express language or necessary implication to the contrary , the courts therefore presume that even the most general words were intended to be subject to the basic rights of the individual .	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.21	32	264	227	44.5	hobhouse	"In this way the courts of the United Kingdom , though acknowledging the sovereignty of Parliament , apply principles of constitutionality little different from those which exist in countries where the power of the legislature is expressly limited by a constitutional document . """	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.21	32	265	228	44.5	hobhouse	The context in which Lord Hoffmann was speaking was human rights but the principle of statutory construction is not new and has long been applied in relation to the question whether a statute is to be read as having overridden some basic tenet of the common law .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	1
2.21	32	266	229	44.5	hobhouse	( Viscountess Rhondda 's Claim [ 1922 ] 2 AC 339 ; B v DPP [ 2000 ] 2 AC 428 ) The protection given by the common law to those entitled to claim legal professional privilege is a basic tenet of the common law as has been reaffirmed by the case of ' B ' ( sup ) .	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	1	1	0
2.21	32	268	230	45	hobhouse	It is accepted that the statute does not contain any express words that abrogate the taxpayer 's common law right to rely upon legal professional privilege .	PROCEEDINGS	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.21	32	269	231	45	hobhouse	The question therefore becomes whether there is a necessary implication to that effect .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.21	32	270	232	45	hobhouse	A necessary implication is not the same as a reasonable implication as was pointed out by Lord Hutton in B v DPP [ 2000 ] 2 AC at 481 .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	1	1	0
2.21	32	271	233	45	hobhouse	A necessary implication is one which necessarily follows from the express provisions of the statute construed in their context .	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.21	32	272	234	45	hobhouse	It distinguishes between what it would have been sensible or reasonable for Parliament to have included or what Parliament would , if it had thought about it , probably have included and what it is clear that the express language of the statute shows that the statute must have included .	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.21	32	273	235	45	hobhouse	A necessary implication is a matter of express language and logic not interpretation .	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.21	32	275	236	46	hobhouse	In the present case the statutory language falls a long way short of meeting this criterion .	DISPOSAL	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.21	32	276	237	46	hobhouse	The arguments advanced by the Revenue are fully discussed in the Opinion of my noble and learned friend .	TEXTUAL	NONE	NONE	NONE	NONE	0	1	0	0	0	0
2.21	32	277	238	46	hobhouse	I agree with his conclusion .	DISPOSAL	10	NONE	NONE	NONE	0	0	0	0	0	0
2.21	32	278	239	46	hobhouse	At best from the point of view of the Revenue the legislation is equivocal .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.21	32	279	240	46	hobhouse	Left to myself I would incline to the view that the implication , if any , is that the Legislature was intending to preserve the legal professional privilege of the taxpayer rather than abrogate it ; otherwise , why preserve it inrespectof documents in the hands of the adviser when the client has not consented to waive the privilege ?	DISPOSAL	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.21	32	280	241	46	hobhouse	Further , the argument that a general public interest in collecting revenue for the Executive suffices ( in peace-time ) implicitly to override the basic right and public interest represented by legal professional privilege is contrary to the authorities and the principles which the Revenue accept that those authorities lay down .	DISPOSAL	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.21	32	282	242	47	hobhouse	The present appeal thus falls to be decided applying the well-established principles of statutory construction to be found in English law .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.21	32	283	243	47	hobhouse	The appellants do not need the assistance of the Human Rights Act or the Convention .	FRAMING	NONE	NONE	NONE	NONE	0	1	0	0	0	0
2.21	32	284	244	47	hobhouse	The judgments of the European Court of Human Rights in Foxley v UK ( 33274/96 ) , 31 EHRR 25 , and the European Court of Justice in A M & S Europe v The Commission ( Case 155/79 ) , [ 1983 ] QB 878 , show a general recognition of the importance of legal professional privilege .	BACKGROUND	NONE	NONE	NONE	NONE	0	0	1	1	1	0
2.21	32	286	245	48	hobhouse	There were cited to your Lordships decisions of the courts of other common law jurisdictions which have also arrived at conclusions very similar to those of your Lordships in this case .	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.21	32	287	246	48	hobhouse	I do not wish to add anything to what my noble and learned friend has said in this connection nor to what he has said about the English authorities which will now have to be read with the judgment of this House .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.21	32	288	247	48	hobhouse	Attention has rightly been drawn by my noble and learned friend to what was said by Glidewell LJ in R v Commissioners of Inland Revenue ex parte Taylor ( No .2 ) 62 TC 578 at p .588 concerning the implicit restriction upon the use which may be made of documents which are obtained under a statutory power and its possible interaction with the question whether a client 's privilege will be infringed by requiring the disclosure of documents by the professional adviser .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	1	1	1
2.21	32	289	248	48	hobhouse	It is a general principle that where a power is given for a particular purpose it is not permissible to use that power for a collateral purpose .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.21	32	291	249	48.5	scott	LORD SCOTT OF FOSCOTE	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	1
2.21	32	292	250	48.5	scott	My Lords ,	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.21	32	294	251	49	scott	I have had the advantage of reading in draft the speech of my noble and learned friend Lord Hoffmann .	TEXTUAL	NONE	NONE	NONE	hoffmann	0	0	0	0	0	1
2.21	32	295	252	49	scott	I agree with it , and for the reasons which he has given I , too , would allow the appeal .	DISPOSAL	11	hoffmann	3	NONE	0	0	0	0	0	0
2.21	32	N/A	N/A	49.5	scott	Appendix	<sub-heading>	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.21	32	no match	253	49.5	scott	20 .	BACKGROUND	NONE	no match	no match	no match	0	0	0	0	0	0
2.21	32	no match	254	49.5	scott	( 1 ) Subject to this section , an inspector may by notice in writing require a person to deliver to him such documents as are in the person 's possession or power and as ( in the inspector 's reasonable opinion ) contain , or may contain , information relevant to any tax liability to which the person is or may be subject , or to the amount of any such liability .	BACKGROUND	NONE	no match	no match	no match	0	0	0	0	0	0
2.21	32	no match	255	49.5	scott	( 2 ) Subject to this section , the Board may by notice in writing require a person to deliver , to a named officer of theirs , such documents as are in the person 's possession or power and as ( in the Board 's reasonable opinion ) contain , or may contain , information relevant to any tax liability to which he is or may be subject , or to the amount of any such liability .	BACKGROUND	NONE	no match	no match	no match	0	0	0	0	0	0
2.21	32	no match	256	49.5	scott	"( 3 ) Subject to this section , an inspector may , for the purpose of enquiring into the tax liability of any person ( "" the taxpayer "" ) , by notice in writing require any of the persons who in relation to the taxpayer are subject to this subsection to deliver to the inspector or , if the person to whom the notice is given so elects , to make available for inspection by a named officer of the Board , such documents as are in his possession or power and as ( in the inspector 's reasonable opinion ) contain , or may contain , information relevant to any tax liability to which the taxpayer is or may be , or may have been , subject , or to the amount of any such liability ."	BACKGROUND	NONE	no match	no match	no match	0	0	0	0	0	0
2.21	32	no match	257	49.5	scott	( 4 ) The persons so subject are -	BACKGROUND	NONE	no match	no match	no match	0	0	0	0	0	0
2.21	32	no match	258	49.5	scott	( a ) the taxpayer 's spouse , and any son or daughter of his ;	BACKGROUND	NONE	no match	no match	no match	0	0	0	0	0	0
2.21	32	no match	259	49.5	scott	( b ) in so far as the inspector 's enquiries relate to liability of the taxpayer inrespectof income , profits or gains that were , or may have been , derived from -	BACKGROUND	NONE	no match	no match	no match	0	0	0	0	0	0
2.21	32	no match	260	49.5	scott	( i ) any business ( past or present ) carried on by the taxpayer or his spouse , or	BACKGROUND	NONE	no match	no match	no match	0	0	0	0	0	0
2.21	32	no match	261	49.5	scott	( ii ) any business ( past or present ) with whose management either of them was concerned at a material time ,	BACKGROUND	NONE	no match	no match	no match	0	0	0	0	0	0
2.21	32	no match	262	49.5	scott	any person who is carrying on a business , or was doing so at a material time , and any company whether carrying on a business or not .	BACKGROUND	NONE	no match	no match	no match	0	0	0	0	0	0
2.21	32	295	263	49.5	scott	... .	TEXTUAL	NONE	hoffmann	3	NONE	0	0	0	0	0	0
2.21	32	no match	264	49.5	scott	( 7 ) Notices under this section are not to be given by an inspector unless he is authorised by the Board for its purposes ; and -	BACKGROUND	NONE	no match	no match	no match	0	0	0	0	0	0
2.21	32	no match	265	49.5	scott	( a ) a notice is not to be given by him except with the consent of a General or Special Commissioner ; and	BACKGROUND	NONE	no match	no match	no match	0	0	0	0	0	0
2.21	32	no match	266	49.5	scott	( b ) the Commissioner is to give his consent only on being satisfied that in all the circumstances the inspector is justified in proceeding under this section .	BACKGROUND	NONE	no match	no match	no match	0	0	0	0	0	0
2.21	32	N/A	N/A	49.5	scott	...	<separator>	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.21	32	no match	267	49.5	scott	( 9 ) To the extent specified in section 20B below , the above provisions are subject to the restrictions of that section .	BACKGROUND	NONE	no match	no match	no match	1	0	0	0	0	0
